ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
MSN,"Madison, WI",CLT,"Charlotte, NC"
MSN,"Madison, WI",ORD,"Chicago, IL"
MSN,"Madison, WI",PHL,"Philadelphia, PA"
MSN,"Madison, WI",MSP,"Minneapolis, MN"
MSN,"Madison, WI",CLT,"Charlotte, NC"
MSN,"Madison, WI",DFW,"Dallas/Fort Worth, TX"
MSN,"Madison, WI",PHX,"Phoenix, AZ"
MSN,"Madison, WI",CLT,"Charlotte, NC"
MSN,"Madison, WI",DFW,"Dallas/Fort Worth, TX"
MSN,"Madison, WI",CLT,"Charlotte, NC"
MSN,"Madison, WI",DFW,"Dallas/Fort Worth, TX"
MSN,"Madison, WI",DCA,"Washington, DC"
MSN,"Madison, WI",ORD,"Chicago, IL"
MSN,"Madison, WI",DBQ,"Dubuque, IA"
MSN,"Madison, WI",ORD,"Chicago, IL"
MSN,"Madison, WI",DFW,"Dallas/Fort Worth, TX"
MSN,"Madison, WI",ORD,"Chicago, IL"
MSO,"Missoula, MT",MSP,"Minneapolis, MN"
MSO,"Missoula, MT",GEG,"Spokane, WA"
MSO,"Missoula, MT",MSP,"Minneapolis, MN"
MSO,"Missoula, MT",SLC,"Salt Lake City, UT"
MSO,"Missoula, MT",SLC,"Salt Lake City, UT"
MSO,"Missoula, MT",GTF,"Great Falls, MT"
MSO,"Missoula, MT",LAS,"Las Vegas, NV"
MSO,"Missoula, MT",AZA,"Phoenix, AZ"
MSO,"Missoula, MT",LAS,"Las Vegas, NV"
MSO,"Missoula, MT",AZA,"Phoenix, AZ"
MSO,"Missoula, MT",LAX,"Los Angeles, CA"
MSO,"Missoula, MT",SEA,"Seattle, WA"
MSO,"Missoula, MT",SEA,"Seattle, WA"
MSO,"Missoula, MT",DEN,"Denver, CO"
MSO,"Missoula, MT",DEN,"Denver, CO"
MSO,"Missoula, MT",DEN,"Denver, CO"
MSO,"Missoula, MT",SLC,"Salt Lake City, UT"
MSO,"Missoula, MT",GTF,"Great Falls, MT"
MSO,"Missoula, MT",VNY,"Van Nuys, CA"
MSO,"Missoula, MT",DFW,"Dallas/Fort Worth, TX"
MSP,"Minneapolis, MN",CID,"Cedar Rapids/Iowa City, IA"
MSP,"Minneapolis, MN",RST,"Rochester, MN"
MSP,"Minneapolis, MN",LSE,"La Crosse, WI"
MSP,"Minneapolis, MN",CWA,"Mosinee, WI"
MSP,"Minneapolis, MN",ATW,"Appleton, WI"
MSP,"Minneapolis, MN",DLH,"Duluth, MN"
MSP,"Minneapolis, MN",BIL,"Billings, MT"
MSP,"Minneapolis, MN",MOT,"Minot, ND"
MSP,"Minneapolis, MN",FSD,"Sioux Falls, SD"
MSP,"Minneapolis, MN",DSM,"Des Moines, IA"
MSP,"Minneapolis, MN",MLI,"Moline, IL"
MSP,"Minneapolis, MN",CVG,"Cincinnati, OH"
MSP,"Minneapolis, MN",CID,"Cedar Rapids/Iowa City, IA"
MSP,"Minneapolis, MN",ATW,"Appleton, WI"
MSP,"Minneapolis, MN",DSM,"Des Moines, IA"
MSP,"Minneapolis, MN",MLI,"Moline, IL"
MSP,"Minneapolis, MN",CVG,"Cincinnati, OH"
MSP,"Minneapolis, MN",GFK,"Grand Forks, ND"
MSP,"Minneapolis, MN",RST,"Rochester, MN"
MSP,"Minneapolis, MN",ATW,"Appleton, WI"
MSP,"Minneapolis, MN",DLH,"Duluth, MN"
MSP,"Minneapolis, MN",MSN,"Madison, WI"
MSP,"Minneapolis, MN",JFK,"New York, NY"
MSP,"Minneapolis, MN",FSD,"Sioux Falls, SD"
MSP,"Minneapolis, MN",DSM,"Des Moines, IA"
MSP,"Minneapolis, MN",GRR,"Grand Rapids, MI"
MSP,"Minneapolis, MN",XNA,"Fayetteville, AR"
MSP,"Minneapolis, MN",ALB,"Albany, NY"
MSP,"Minneapolis, MN",MLI,"Moline, IL"
MSP,"Minneapolis, MN",ADS,"Dallas, TX"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",DTW,"Detroit, MI"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",SEA,"Seattle, WA"
MSP,"Minneapolis, MN",PDX,"Portland, OR"
MSP,"Minneapolis, MN",IND,"Indianapolis, IN"
MSP,"Minneapolis, MN",BDL,"Hartford, CT"
MSP,"Minneapolis, MN",BNA,"Nashville, TN"
MSP,"Minneapolis, MN",ATL,"Atlanta, GA"
MSP,"Minneapolis, MN",LAX,"Los Angeles, CA"
MSP,"Minneapolis, MN",SJU,"San Juan, PR"
MSP,"Minneapolis, MN",AUS,"Austin, TX"
MSP,"Minneapolis, MN",DCA,"Washington, DC"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",HNL,"Honolulu, HI"
MSP,"Minneapolis, MN",ATL,"Atlanta, GA"
MSP,"Minneapolis, MN",LAX,"Los Angeles, CA"
MSP,"Minneapolis, MN",PHX,"Phoenix, AZ"
MSP,"Minneapolis, MN",MCO,"Orlando, FL"
MSP,"Minneapolis, MN",DTW,"Detroit, MI"
MSP,"Minneapolis, MN",SEA,"Seattle, WA"
MSP,"Minneapolis, MN",ATL,"Atlanta, GA"
MSP,"Minneapolis, MN",LAX,"Los Angeles, CA"
MSP,"Minneapolis, MN",ANC,"Anchorage, AK"
MSP,"Minneapolis, MN",MCO,"Orlando, FL"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",IAH,"Houston, TX"
MSP,"Minneapolis, MN",AVL,"Asheville, NC"
MSP,"Minneapolis, MN",MSN,"Madison, WI"
MSP,"Minneapolis, MN",CLT,"Charlotte, NC"
MSP,"Minneapolis, MN",RDU,"Raleigh/Durham, NC"
MSP,"Minneapolis, MN",MCI,"Kansas City, MO"
MSP,"Minneapolis, MN",GRR,"Grand Rapids, MI"
MSP,"Minneapolis, MN",DTW,"Detroit, MI"
MSP,"Minneapolis, MN",MIA,"Miami, FL"
MSP,"Minneapolis, MN",PSP,"Palm Springs, CA"
MSP,"Minneapolis, MN",TPA,"Tampa, FL"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",SLC,"Salt Lake City, UT"
MSP,"Minneapolis, MN",LAS,"Las Vegas, NV"
MSP,"Minneapolis, MN",FAI,"Fairbanks, AK"
MSP,"Minneapolis, MN",BWI,"Baltimore, MD"
MSP,"Minneapolis, MN",SEA,"Seattle, WA"
MSP,"Minneapolis, MN",PDX,"Portland, OR"
MSP,"Minneapolis, MN",FAR,"Fargo, ND"
MSP,"Minneapolis, MN",IND,"Indianapolis, IN"
MSP,"Minneapolis, MN",PHL,"Philadelphia, PA"
MSP,"Minneapolis, MN",MSY,"New Orleans, LA"
MSP,"Minneapolis, MN",BDL,"Hartford, CT"
MSP,"Minneapolis, MN",ATL,"Atlanta, GA"
MSP,"Minneapolis, MN",LAX,"Los Angeles, CA"
MSP,"Minneapolis, MN",FLL,"Fort Lauderdale, FL"
MSP,"Minneapolis, MN",BOS,"Boston, MA"
MSP,"Minneapolis, MN",PHX,"Phoenix, AZ"
MSP,"Minneapolis, MN",ANC,"Anchorage, AK"
MSP,"Minneapolis, MN",SFO,"San Francisco, CA"
MSP,"Minneapolis, MN",RSW,"Fort Myers, FL"
MSP,"Minneapolis, MN",MCO,"Orlando, FL"
MSP,"Minneapolis, MN",MIA,"Miami, FL"
MSP,"Minneapolis, MN",STL,"St. Louis, MO"
MSP,"Minneapolis, MN",BOI,"Boise, ID"
MSP,"Minneapolis, MN",SAT,"San Antonio, TX"
MSP,"Minneapolis, MN",SMF,"Sacramento, CA"
MSP,"Minneapolis, MN",IAH,"Houston, TX"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",TPA,"Tampa, FL"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",FCA,"Kalispell, MT"
MSP,"Minneapolis, MN",JAX,"Jacksonville, FL"
MSP,"Minneapolis, MN",BWI,"Baltimore, MD"
MSP,"Minneapolis, MN",GEG,"Spokane, WA"
MSP,"Minneapolis, MN",MKE,"Milwaukee, WI"
MSP,"Minneapolis, MN",MSO,"Missoula, MT"
MSP,"Minneapolis, MN",BIL,"Billings, MT"
MSP,"Minneapolis, MN",MYR,"Myrtle Beach, SC"
MSP,"Minneapolis, MN",IND,"Indianapolis, IN"
MSP,"Minneapolis, MN",RDU,"Raleigh/Durham, NC"
MSP,"Minneapolis, MN",PHL,"Philadelphia, PA"
MSP,"Minneapolis, MN",DFW,"Dallas/Fort Worth, TX"
MSP,"Minneapolis, MN",BDL,"Hartford, CT"
MSP,"Minneapolis, MN",BNA,"Nashville, TN"
MSP,"Minneapolis, MN",LGA,"New York, NY"
MSP,"Minneapolis, MN",SJC,"San Jose, CA"
MSP,"Minneapolis, MN",BZN,"Bozeman, MT"
MSP,"Minneapolis, MN",BOS,"Boston, MA"
MSP,"Minneapolis, MN",SFO,"San Francisco, CA"
MSP,"Minneapolis, MN",AUS,"Austin, TX"
MSP,"Minneapolis, MN",SNA,"Santa Ana, CA"
MSP,"Minneapolis, MN",SRQ,"Sarasota/Bradenton, FL"
MSP,"Minneapolis, MN",TUS,"Tucson, AZ"
MSP,"Minneapolis, MN",DCA,"Washington, DC"
MSP,"Minneapolis, MN",JFK,"New York, NY"
MSP,"Minneapolis, MN",RSW,"Fort Myers, FL"
MSP,"Minneapolis, MN",CHS,"Charleston, SC"
MSP,"Minneapolis, MN",FSD,"Sioux Falls, SD"
MSP,"Minneapolis, MN",GRR,"Grand Rapids, MI"
MSP,"Minneapolis, MN",SAV,"Savannah, GA"
MSP,"Minneapolis, MN",DTW,"Detroit, MI"
MSP,"Minneapolis, MN",MIA,"Miami, FL"
MSP,"Minneapolis, MN",STL,"St. Louis, MO"
MSP,"Minneapolis, MN",BOI,"Boise, ID"
MSP,"Minneapolis, MN",SMF,"Sacramento, CA"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",TPA,"Tampa, FL"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",FCA,"Kalispell, MT"
MSP,"Minneapolis, MN",BWI,"Baltimore, MD"
MSP,"Minneapolis, MN",GEG,"Spokane, WA"
MSP,"Minneapolis, MN",MSO,"Missoula, MT"
MSP,"Minneapolis, MN",BIL,"Billings, MT"
MSP,"Minneapolis, MN",RDU,"Raleigh/Durham, NC"
MSP,"Minneapolis, MN",PHL,"Philadelphia, PA"
MSP,"Minneapolis, MN",BDL,"Hartford, CT"
MSP,"Minneapolis, MN",BNA,"Nashville, TN"
MSP,"Minneapolis, MN",LGA,"New York, NY"
MSP,"Minneapolis, MN",ATL,"Atlanta, GA"
MSP,"Minneapolis, MN",FLL,"Fort Lauderdale, FL"
MSP,"Minneapolis, MN",BZN,"Bozeman, MT"
MSP,"Minneapolis, MN",BOS,"Boston, MA"
MSP,"Minneapolis, MN",SFO,"San Francisco, CA"
MSP,"Minneapolis, MN",AUS,"Austin, TX"
MSP,"Minneapolis, MN",SRQ,"Sarasota/Bradenton, FL"
MSP,"Minneapolis, MN",DCA,"Washington, DC"
MSP,"Minneapolis, MN",RSW,"Fort Myers, FL"
MSP,"Minneapolis, MN",MCO,"Orlando, FL"
MSP,"Minneapolis, MN",FSD,"Sioux Falls, SD"
MSP,"Minneapolis, MN",DTW,"Detroit, MI"
MSP,"Minneapolis, MN",MIA,"Miami, FL"
MSP,"Minneapolis, MN",BOI,"Boise, ID"
MSP,"Minneapolis, MN",TPA,"Tampa, FL"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",SLC,"Salt Lake City, UT"
MSP,"Minneapolis, MN",LAS,"Las Vegas, NV"
MSP,"Minneapolis, MN",SAN,"San Diego, CA"
MSP,"Minneapolis, MN",JAX,"Jacksonville, FL"
MSP,"Minneapolis, MN",GEG,"Spokane, WA"
MSP,"Minneapolis, MN",PDX,"Portland, OR"
MSP,"Minneapolis, MN",MKE,"Milwaukee, WI"
MSP,"Minneapolis, MN",MSO,"Missoula, MT"
MSP,"Minneapolis, MN",BIL,"Billings, MT"
MSP,"Minneapolis, MN",PHL,"Philadelphia, PA"
MSP,"Minneapolis, MN",MSY,"New Orleans, LA"
MSP,"Minneapolis, MN",LGA,"New York, NY"
MSP,"Minneapolis, MN",ATL,"Atlanta, GA"
MSP,"Minneapolis, MN",LAX,"Los Angeles, CA"
MSP,"Minneapolis, MN",FLL,"Fort Lauderdale, FL"
MSP,"Minneapolis, MN",BZN,"Bozeman, MT"
MSP,"Minneapolis, MN",BOS,"Boston, MA"
MSP,"Minneapolis, MN",PHX,"Phoenix, AZ"
MSP,"Minneapolis, MN",AUS,"Austin, TX"
MSP,"Minneapolis, MN",DCA,"Washington, DC"
MSP,"Minneapolis, MN",RSW,"Fort Myers, FL"
MSP,"Minneapolis, MN",MCO,"Orlando, FL"
MSP,"Minneapolis, MN",SLC,"Salt Lake City, UT"
MSP,"Minneapolis, MN",HNL,"Honolulu, HI"
MSP,"Minneapolis, MN",ATL,"Atlanta, GA"
MSP,"Minneapolis, MN",PHX,"Phoenix, AZ"
MSP,"Minneapolis, MN",ATL,"Atlanta, GA"
MSP,"Minneapolis, MN",PHX,"Phoenix, AZ"
MSP,"Minneapolis, MN",RSW,"Fort Myers, FL"
MSP,"Minneapolis, MN",MCO,"Orlando, FL"
MSP,"Minneapolis, MN",DTW,"Detroit, MI"
MSP,"Minneapolis, MN",HNL,"Honolulu, HI"
MSP,"Minneapolis, MN",STL,"St. Louis, MO"
MSP,"Minneapolis, MN",SMF,"Sacramento, CA"
MSP,"Minneapolis, MN",IAH,"Houston, TX"
MSP,"Minneapolis, MN",SLC,"Salt Lake City, UT"
MSP,"Minneapolis, MN",RDU,"Raleigh/Durham, NC"
MSP,"Minneapolis, MN",DFW,"Dallas/Fort Worth, TX"
MSP,"Minneapolis, MN",AUS,"Austin, TX"
MSP,"Minneapolis, MN",SEA,"Seattle, WA"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",RDU,"Raleigh/Durham, NC"
MSP,"Minneapolis, MN",DFW,"Dallas/Fort Worth, TX"
MSP,"Minneapolis, MN",DCA,"Washington, DC"
MSP,"Minneapolis, MN",JFK,"New York, NY"
MSP,"Minneapolis, MN",CPS,"St. Louis, MO"
MSP,"Minneapolis, MN",PTK,"Pontiac, MI"
MSP,"Minneapolis, MN",MKE,"Milwaukee, WI"
MSP,"Minneapolis, MN",BED,"Bedford, MA"
MSP,"Minneapolis, MN",SFO,"San Francisco, CA"
MSP,"Minneapolis, MN",DTW,"Detroit, MI"
MSP,"Minneapolis, MN",SEA,"Seattle, WA"
MSP,"Minneapolis, MN",SEA,"Seattle, WA"
MSP,"Minneapolis, MN",SEA,"Seattle, WA"
MSP,"Minneapolis, MN",PDX,"Portland, OR"
MSP,"Minneapolis, MN",SEA,"Seattle, WA"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",LAS,"Las Vegas, NV"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",LAS,"Las Vegas, NV"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",LAS,"Las Vegas, NV"
MSP,"Minneapolis, MN",VPS,"Valparaiso, FL"
MSP,"Minneapolis, MN",AVL,"Asheville, NC"
MSP,"Minneapolis, MN",VPS,"Valparaiso, FL"
MSP,"Minneapolis, MN",TYS,"Knoxville, TN"
MSP,"Minneapolis, MN",AVL,"Asheville, NC"
MSP,"Minneapolis, MN",AZA,"Phoenix, AZ"
MSP,"Minneapolis, MN",PGD,"Punta Gorda, FL"
MSP,"Minneapolis, MN",TVF,"Thief River Falls, MN"
MSP,"Minneapolis, MN",MIA,"Miami, FL"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",SAT,"San Antonio, TX"
MSP,"Minneapolis, MN",PSP,"Palm Springs, CA"
MSP,"Minneapolis, MN",IAH,"Houston, TX"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",TPA,"Tampa, FL"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",SLC,"Salt Lake City, UT"
MSP,"Minneapolis, MN",LAS,"Las Vegas, NV"
MSP,"Minneapolis, MN",SAN,"San Diego, CA"
MSP,"Minneapolis, MN",AVL,"Asheville, NC"
MSP,"Minneapolis, MN",JAX,"Jacksonville, FL"
MSP,"Minneapolis, MN",BWI,"Baltimore, MD"
MSP,"Minneapolis, MN",SEA,"Seattle, WA"
MSP,"Minneapolis, MN",PDX,"Portland, OR"
MSP,"Minneapolis, MN",MYR,"Myrtle Beach, SC"
MSP,"Minneapolis, MN",IND,"Indianapolis, IN"
MSP,"Minneapolis, MN",RDU,"Raleigh/Durham, NC"
MSP,"Minneapolis, MN",PHL,"Philadelphia, PA"
MSP,"Minneapolis, MN",PVD,"Providence, RI"
MSP,"Minneapolis, MN",MSY,"New Orleans, LA"
MSP,"Minneapolis, MN",DFW,"Dallas/Fort Worth, TX"
MSP,"Minneapolis, MN",BNA,"Nashville, TN"
MSP,"Minneapolis, MN",PIE,"St. Petersburg, FL"
MSP,"Minneapolis, MN",LAX,"Los Angeles, CA"
MSP,"Minneapolis, MN",FLL,"Fort Lauderdale, FL"
MSP,"Minneapolis, MN",BOS,"Boston, MA"
MSP,"Minneapolis, MN",PHX,"Phoenix, AZ"
MSP,"Minneapolis, MN",SJU,"San Juan, PR"
MSP,"Minneapolis, MN",ANC,"Anchorage, AK"
MSP,"Minneapolis, MN",SFO,"San Francisco, CA"
MSP,"Minneapolis, MN",SRQ,"Sarasota/Bradenton, FL"
MSP,"Minneapolis, MN",RSW,"Fort Myers, FL"
MSP,"Minneapolis, MN",MCO,"Orlando, FL"
MSP,"Minneapolis, MN",CHS,"Charleston, SC"
MSP,"Minneapolis, MN",SAV,"Savannah, GA"
MSP,"Minneapolis, MN",HRL,"Harlingen/San Benito, TX"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",SEA,"Seattle, WA"
MSP,"Minneapolis, MN",PVD,"Providence, RI"
MSP,"Minneapolis, MN",MSY,"New Orleans, LA"
MSP,"Minneapolis, MN",BOS,"Boston, MA"
MSP,"Minneapolis, MN",MKC,"Kansas City, MO"
MSP,"Minneapolis, MN",CMH,"Columbus, OH"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",BFI,"Seattle, WA"
MSP,"Minneapolis, MN",EAU,"Eau Claire, WI"
MSP,"Minneapolis, MN",IFP,"Bullhead City, AZ"
MSP,"Minneapolis, MN",PDX,"Portland, OR"
MSP,"Minneapolis, MN",CID,"Cedar Rapids/Iowa City, IA"
MSP,"Minneapolis, MN",SGF,"Springfield, MO"
MSP,"Minneapolis, MN",CWA,"Mosinee, WI"
MSP,"Minneapolis, MN",ATW,"Appleton, WI"
MSP,"Minneapolis, MN",MSN,"Madison, WI"
MSP,"Minneapolis, MN",CLT,"Charlotte, NC"
MSP,"Minneapolis, MN",DBQ,"Dubuque, IA"
MSP,"Minneapolis, MN",IND,"Indianapolis, IN"
MSP,"Minneapolis, MN",BHM,"Birmingham, AL"
MSP,"Minneapolis, MN",DAL,"Dallas, TX"
MSP,"Minneapolis, MN",HOU,"Houston, TX"
MSP,"Minneapolis, MN",BED,"Bedford, MA"
MSP,"Minneapolis, MN",ESC,"Escanaba, MI"
MSP,"Minneapolis, MN",LAX,"Los Angeles, CA"
MSP,"Minneapolis, MN",HPN,"White Plains, NY"
MSP,"Minneapolis, MN",FOD,"Fort Dodge, IA"
MSP,"Minneapolis, MN",ALO,"Waterloo, IA"
MSP,"Minneapolis, MN",LUK,"Cincinnati, OH"
MSP,"Minneapolis, MN",MGM,"Montgomery, AL"
MSP,"Minneapolis, MN",MCO,"Orlando, FL"
MSP,"Minneapolis, MN",GPT,"Gulfport/Biloxi, MS"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",CID,"Cedar Rapids/Iowa City, IA"
MSP,"Minneapolis, MN",IAD,"Washington, DC"
MSP,"Minneapolis, MN",LUK,"Cincinnati, OH"
MSP,"Minneapolis, MN",DCA,"Washington, DC"
MSP,"Minneapolis, MN",LAL,"Lakeland, FL"
MSP,"Minneapolis, MN",ATL,"Atlanta, GA"
MSP,"Minneapolis, MN",MCO,"Orlando, FL"
MSP,"Minneapolis, MN",IWD,"Ironwood, MI"
MSP,"Minneapolis, MN",TVF,"Thief River Falls, MN"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",BWI,"Baltimore, MD"
MSP,"Minneapolis, MN",BNA,"Nashville, TN"
MSP,"Minneapolis, MN",PHX,"Phoenix, AZ"
MSP,"Minneapolis, MN",AUS,"Austin, TX"
MSP,"Minneapolis, MN",MDW,"Chicago, IL"
MSP,"Minneapolis, MN",STL,"St. Louis, MO"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",BWI,"Baltimore, MD"
MSP,"Minneapolis, MN",MDW,"Chicago, IL"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",BWI,"Baltimore, MD"
MSP,"Minneapolis, MN",BNA,"Nashville, TN"
MSP,"Minneapolis, MN",AUS,"Austin, TX"
MSP,"Minneapolis, MN",MDW,"Chicago, IL"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",PHL,"Philadelphia, PA"
MSP,"Minneapolis, MN",IAD,"Washington, DC"
MSP,"Minneapolis, MN",LGA,"New York, NY"
MSP,"Minneapolis, MN",DCA,"Washington, DC"
MSP,"Minneapolis, MN",LAS,"Las Vegas, NV"
MSP,"Minneapolis, MN",MYR,"Myrtle Beach, SC"
MSP,"Minneapolis, MN",LAS,"Las Vegas, NV"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",IAH,"Houston, TX"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",IAH,"Houston, TX"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",BWI,"Baltimore, MD"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",IAH,"Houston, TX"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",IAH,"Houston, TX"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",DEN,"Denver, CO"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",PIT,"Pittsburgh, PA"
MSP,"Minneapolis, MN",BOS,"Boston, MA"
MSP,"Minneapolis, MN",JFK,"New York, NY"
MSP,"Minneapolis, MN",SFO,"San Francisco, CA"
MSP,"Minneapolis, MN",JFK,"New York, NY"
MSP,"Minneapolis, MN",BOS,"Boston, MA"
MSP,"Minneapolis, MN",CLE,"Cleveland, OH"
MSP,"Minneapolis, MN",RAP,"Rapid City, SD"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",STL,"St. Louis, MO"
MSP,"Minneapolis, MN",BOI,"Boise, ID"
MSP,"Minneapolis, MN",IAH,"Houston, TX"
MSP,"Minneapolis, MN",CMH,"Columbus, OH"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",GFK,"Grand Forks, ND"
MSP,"Minneapolis, MN",OMA,"Omaha, NE"
MSP,"Minneapolis, MN",SLC,"Salt Lake City, UT"
MSP,"Minneapolis, MN",PSC,"Pasco/Kennewick/Richland, WA"
MSP,"Minneapolis, MN",FAR,"Fargo, ND"
MSP,"Minneapolis, MN",DLH,"Duluth, MN"
MSP,"Minneapolis, MN",MKE,"Milwaukee, WI"
MSP,"Minneapolis, MN",MSN,"Madison, WI"
MSP,"Minneapolis, MN",BIL,"Billings, MT"
MSP,"Minneapolis, MN",MEM,"Memphis, TN"
MSP,"Minneapolis, MN",IND,"Indianapolis, IN"
MSP,"Minneapolis, MN",PHL,"Philadelphia, PA"
MSP,"Minneapolis, MN",PIT,"Pittsburgh, PA"
MSP,"Minneapolis, MN",BNA,"Nashville, TN"
MSP,"Minneapolis, MN",MOT,"Minot, ND"
MSP,"Minneapolis, MN",MCI,"Kansas City, MO"
MSP,"Minneapolis, MN",ICT,"Wichita, KS"
MSP,"Minneapolis, MN",FSD,"Sioux Falls, SD"
MSP,"Minneapolis, MN",DSM,"Des Moines, IA"
MSP,"Minneapolis, MN",GRR,"Grand Rapids, MI"
MSP,"Minneapolis, MN",OKC,"Oklahoma City, OK"
MSP,"Minneapolis, MN",SAV,"Savannah, GA"
MSP,"Minneapolis, MN",BIS,"Bismarck/Mandan, ND"
MSP,"Minneapolis, MN",CLE,"Cleveland, OH"
MSP,"Minneapolis, MN",DTW,"Detroit, MI"
MSP,"Minneapolis, MN",RAP,"Rapid City, SD"
MSP,"Minneapolis, MN",ORD,"Chicago, IL"
MSP,"Minneapolis, MN",STL,"St. Louis, MO"
MSP,"Minneapolis, MN",IAH,"Houston, TX"
MSP,"Minneapolis, MN",CMH,"Columbus, OH"
MSP,"Minneapolis, MN",EWR,"Newark, NJ"
MSP,"Minneapolis, MN",GFK,"Grand Forks, ND"
MSP,"Minneapolis, MN",OMA,"Omaha, NE"
MSP,"Minneapolis, MN",GRB,"Green Bay, WI"
MSP,"Minneapolis, MN",ATW,"Appleton, WI"
MSP,"Minneapolis, MN",FAR,"Fargo, ND"
MSP,"Minneapolis, MN",DLH,"Duluth, MN"
MSP,"Minneapolis, MN",MKE,"Milwaukee, WI"
MSP,"Minneapolis, MN",SBN,"South Bend, IN"
MSP,"Minneapolis, MN",MSN,"Madison, WI"
MSP,"Minneapolis, MN",CLT,"Charlotte, NC"
MSP,"Minneapolis, MN",MEM,"Memphis, TN"
MSP,"Minneapolis, MN",IND,"Indianapolis, IN"
MSP,"Minneapolis, MN",PIT,"Pittsburgh, PA"
MSP,"Minneapolis, MN",IAD,"Washington, DC"
MSP,"Minneapolis, MN",BNA,"Nashville, TN"
MSP,"Minneapolis, MN",MOT,"Minot, ND"
MSP,"Minneapolis, MN",MDW,"Chicago, IL"
MSP,"Minneapolis, MN",ICT,"Wichita, KS"
MSP,"Minneapolis, MN",SDF,"Louisville, KY"
MSP,"Minneapolis, MN",FSD,"Sioux Falls, SD"
MSP,"Minneapolis, MN",GRR,"Grand Rapids, MI"
MSP,"Minneapolis, MN",OKC,"Oklahoma City, OK"
MSP,"Minneapolis, MN",COS,"Colorado Springs, CO"
MSP,"Minneapolis, MN",BIS,"Bismarck/Mandan, ND"
MSP,"Minneapolis, MN",GFK,"Grand Forks, ND"
MSP,"Minneapolis, MN",XWA,"Williston, ND"
MSP,"Minneapolis, MN",RST,"Rochester, MN"
MSP,"Minneapolis, MN",LSE,"La Crosse, WI"
